_id,name,age,sex,martial_status,education,schooling_status,AADHAR_No,has_bank_acc,is_computer_literate,has_SSP,health_prob,has_MNREGA,SHG,occupations,__id,marital_status,crop_name,crop_area_prev_yr_acre,productivity_in_quintals_per_acre
6367f44dc41d084d436637db,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6367f44cc41d084d436637d7,,,,
6367f44dc41d084d436637dc,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6367f44cc41d084d436637d7,,,,
6367f44dc41d084d436637dd,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6367f44cc41d084d436637d7,,,,
6367f47dc41d084d436637ec,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6367f47cc41d084d436637e9,,,,
6367f47dc41d084d436637ed,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6367f47cc41d084d436637e9,,,,
6367f47dc41d084d436637ee,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6367f47cc41d084d436637e9,,,,
6367f47dc41d084d436637ef,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6367f47cc41d084d436637e9,,,,
636a6cd7228e8a3c98a6def3,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,636a6cd6228e8a3c98a6def0,,,,
636a6cd7228e8a3c98a6def4,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,636a6cd6228e8a3c98a6def0,,,,
636a6cd7228e8a3c98a6def5,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,636a6cd6228e8a3c98a6def0,,,,
636a6cd7228e8a3c98a6def6,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,636a6cd6228e8a3c98a6def0,,,,
636a6d44228e8a3c98a6df06,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,636a6d44228e8a3c98a6df03,,,,
636a6d44228e8a3c98a6df07,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,636a6d44228e8a3c98a6df03,,,,
636a6d44228e8a3c98a6df08,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,636a6d44228e8a3c98a6df03,,,,
636a6d44228e8a3c98a6df09,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,636a6d44228e8a3c98a6df03,,,,
636a6db8228e8a3c98a6df18,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,636a6db7228e8a3c98a6df15,,,,
636a6db8228e8a3c98a6df19,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,636a6db7228e8a3c98a6df15,,,,
636a6db8228e8a3c98a6df1a,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,636a6db7228e8a3c98a6df15,,,,
636a6db8228e8a3c98a6df1b,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,636a6db7228e8a3c98a6df15,,,,
636a6e5d228e8a3c98a6df2a,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,636a6e5d228e8a3c98a6df27,,,,
636a6e5d228e8a3c98a6df2b,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,636a6e5d228e8a3c98a6df27,,,,
636a6e5d228e8a3c98a6df2c,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,636a6e5d228e8a3c98a6df27,,,,
636a6e5d228e8a3c98a6df2d,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,636a6e5d228e8a3c98a6df27,,,,
636a7370225be88355ea91bb,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,636a736f225be88355ea91b8,,,,
636a7370225be88355ea91bc,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,636a736f225be88355ea91b8,,,,
636a7370225be88355ea91bd,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,636a736f225be88355ea91b8,,,,
636a7370225be88355ea91be,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,636a736f225be88355ea91b8,,,,
636a7476225be88355ea91cd,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,636a7475225be88355ea91ca,,,,
636a7476225be88355ea91ce,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,636a7475225be88355ea91ca,,,,
636a7476225be88355ea91cf,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,636a7475225be88355ea91ca,,,,
636a7476225be88355ea91d0,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,636a7475225be88355ea91ca,,,,
636a749f225be88355ea91df,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,636a749f225be88355ea91dc,,,,
636a749f225be88355ea91e0,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,636a749f225be88355ea91dc,,,,
636a749f225be88355ea91e1,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,636a749f225be88355ea91dc,,,,
636a749f225be88355ea91e2,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,636a749f225be88355ea91dc,,,,
636a7511225be88355ea91f1,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,636a7511225be88355ea91ee,,,,
636a7511225be88355ea91f2,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,636a7511225be88355ea91ee,,,,
636a7511225be88355ea91f3,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,636a7511225be88355ea91ee,,,,
636a7511225be88355ea91f4,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,636a7511225be88355ea91ee,,,,
6370007a203f856915867c67,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,63700079203f856915867c64,,,,
6370007a203f856915867c68,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,63700079203f856915867c64,,,,
6370007a203f856915867c69,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,63700079203f856915867c64,,,,
6370007a203f856915867c6a,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,63700079203f856915867c64,,,,
639433ee2e3057fbf5edfef6,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,639433ee2e3057fbf5edfef3,,,,
639433ee2e3057fbf5edfef7,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,639433ee2e3057fbf5edfef3,,,,
639433ee2e3057fbf5edfef8,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,639433ee2e3057fbf5edfef3,,,,
639433ee2e3057fbf5edfef9,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,639433ee2e3057fbf5edfef3,,,,
639433f3d26b07c8b390559d,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,639433f2d26b07c8b390559a,,,,
639433f3d26b07c8b390559e,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,639433f2d26b07c8b390559a,,,,
639433f3d26b07c8b390559f,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,639433f2d26b07c8b390559a,,,,
639433f3d26b07c8b39055a0,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,639433f2d26b07c8b390559a,,,,
639434552e3057fbf5edff09,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,639434542e3057fbf5edff06,,,,
639434552e3057fbf5edff0a,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,639434542e3057fbf5edff06,,,,
639434552e3057fbf5edff0b,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,639434542e3057fbf5edff06,,,,
639434552e3057fbf5edff0c,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,639434542e3057fbf5edff06,,,,
6394347b556f14750d3f3279,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6394347a556f14750d3f3276,,,,
6394347b556f14750d3f327a,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6394347a556f14750d3f3276,,,,
6394347b556f14750d3f327b,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6394347a556f14750d3f3276,,,,
6394347b556f14750d3f327c,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6394347a556f14750d3f3276,,,,
6394348b00029d8b5ebdbd7c,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6394348a00029d8b5ebdbd79,,,,
6394348b00029d8b5ebdbd7d,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6394348a00029d8b5ebdbd79,,,,
6394348b00029d8b5ebdbd7e,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6394348a00029d8b5ebdbd79,,,,
6394348b00029d8b5ebdbd7f,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6394348a00029d8b5ebdbd79,,,,
639434ed00029d8b5ebdbd8e,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,639434ec00029d8b5ebdbd8b,,,,
639434ed00029d8b5ebdbd8f,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,639434ec00029d8b5ebdbd8b,,,,
639434ed00029d8b5ebdbd90,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,639434ec00029d8b5ebdbd8b,,,,
639434ed00029d8b5ebdbd91,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,639434ec00029d8b5ebdbd8b,,,,
6394350800029d8b5ebdbd9e,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,6394350700029d8b5ebdbd9b,,,,
6394350800029d8b5ebdbd9f,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,6394350700029d8b5ebdbd9b,,,,
6394350800029d8b5ebdbda0,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,6394350700029d8b5ebdbd9b,,,,
6394350800029d8b5ebdbda1,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,6394350700029d8b5ebdbd9b,,,,
639435763c28d8e298870e4f,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,639435753c28d8e298870e4c,,,,
639435763c28d8e298870e50,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,639435753c28d8e298870e4c,,,,
639435763c28d8e298870e51,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,639435753c28d8e298870e4c,,,,
639435763c28d8e298870e52,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,639435753c28d8e298870e4c,,,,
639461969598486dc894bf4f,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,639461959598486dc894bf4c,,,,
639461969598486dc894bf50,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,639461959598486dc894bf4c,,,,
639461969598486dc894bf51,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,639461959598486dc894bf4c,,,,
639461969598486dc894bf52,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,639461959598486dc894bf4c,,,,
639470d0c81570019877401d,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,639470cfc81570019877401a,,,,
639470d0c81570019877401e,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,639470cfc81570019877401a,,,,
639470d0c81570019877401f,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,639470cfc81570019877401a,,,,
639470d0c815700198774020,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,639470cfc81570019877401a,,,,
639471c3c81570019877402f,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,639471c2c81570019877402c,,,,
639471c3c815700198774030,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,639471c2c81570019877402c,,,,
639471c3c815700198774031,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,639471c2c81570019877402c,,,,
639471c3c815700198774032,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,639471c2c81570019877402c,,,,
639471f6c815700198774041,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,639471f5c81570019877403e,,,,
639471f6c815700198774042,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,639471f5c81570019877403e,,,,
639471f6c815700198774043,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,639471f5c81570019877403e,,,,
639471f6c815700198774044,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,639471f5c81570019877403e,,,,
639476b33379dcdc2aba612c,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,639476b23379dcdc2aba6129,,,,
639476b33379dcdc2aba612d,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,639476b23379dcdc2aba6129,,,,
639476b33379dcdc2aba612e,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,639476b23379dcdc2aba6129,,,,
639476b33379dcdc2aba612f,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,639476b23379dcdc2aba6129,,,,
63a1720e86c6cf166b96fc7b,Mayuresh,20.0,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,63a1720d86c6cf166b96fc78,,,,
63a1720e86c6cf166b96fc7c,Anmol,20.0,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,63a1720d86c6cf166b96fc78,,,,
63a1720e86c6cf166b96fc7d,Hemanth,20.0,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,63a1720d86c6cf166b96fc78,,,,
63a1720e86c6cf166b96fc7e,Gargi,20.0,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,63a1720d86c6cf166b96fc78,,,,
63ca5c32fa403088ee5eac62,Mayuresh,20.0,Male,,College,3 year,1234,True,True,True,None,True,True,Student,63ca5c31fa403088ee5eac5f,U,,,
63ca5c32fa403088ee5eac63,Anmol,20.0,Male,,College,3 year,2345,True,True,True,None,True,True,Student,63ca5c31fa403088ee5eac5f,U,,,
63ca5c32fa403088ee5eac64,Hemanth,20.0,Male,,College,3 year,3456,True,True,True,None,True,True,Student,63ca5c31fa403088ee5eac5f,U,,,
63ca5c32fa403088ee5eac65,Gargi,20.0,Female,,College,3 year,4567,True,True,True,None,True,True,Student,63ca5c31fa403088ee5eac5f,U,,,
63ca5d6588223f6b41a38c5e,Mayuresh,20.0,Male,,College,3 year,1234,True,True,True,None,True,True,Student,63ca5d6388223f6b41a38c5b,U,,,
63ca5d6588223f6b41a38c5f,Anmol,20.0,Male,,College,3 year,2345,True,True,True,None,True,True,Student,63ca5d6388223f6b41a38c5b,U,,,
63ca5d6588223f6b41a38c60,Hemanth,20.0,Male,,College,3 year,3456,True,True,True,None,True,True,Student,63ca5d6388223f6b41a38c5b,U,,,
63ca5d6588223f6b41a38c61,Gargi,20.0,Female,,College,3 year,4567,True,True,True,None,True,True,Student,63ca5d6388223f6b41a38c5b,U,,,
63ca5d6788223f6b41a38c68,,,,,,,,,,,,,,,63ca5d6388223f6b41a38c5b,,rice,0.2,3.0
63ca5e0888223f6b41a38c6e,0,0.0,Male,,0,School,0,True,True,True,None,True,True,0,63ca5e0788223f6b41a38c6b,Married,,,
63ca5e0a88223f6b41a38c75,,,,,,,,,,,,,,,63ca5e0788223f6b41a38c6b,,0,0.0,0.0
63ca6ae884292538b7d4d50b,Mayuresh,20.0,Male,,College,3 year,1234,True,True,True,None,True,True,Student,63ca6ae784292538b7d4d508,U,,,
63ca6ae884292538b7d4d50c,Anmol,20.0,Male,,College,3 year,2345,True,True,True,None,True,True,Student,63ca6ae784292538b7d4d508,U,,,
63ca6ae884292538b7d4d50d,Hemanth,20.0,Male,,College,3 year,3456,True,True,True,None,True,True,Student,63ca6ae784292538b7d4d508,U,,,
63ca6ae884292538b7d4d50e,Gargi,20.0,Female,,College,3 year,4567,True,True,True,None,True,True,Student,63ca6ae784292538b7d4d508,U,,,
63ca6aea84292538b7d4d515,,,,,,,,,,,,,,,63ca6ae784292538b7d4d508,,rice,0.2,3.0
63ca6b6bde44446dab19c482,Mayuresh,20.0,Male,,College,3 year,1234,True,True,True,None,True,True,Student,63ca6b6ade44446dab19c47f,U,,,
63ca6b6bde44446dab19c483,Anmol,20.0,Male,,College,3 year,2345,True,True,True,None,True,True,Student,63ca6b6ade44446dab19c47f,U,,,
63ca6b6bde44446dab19c484,Hemanth,20.0,Male,,College,3 year,3456,True,True,True,None,True,True,Student,63ca6b6ade44446dab19c47f,U,,,
63ca6b6bde44446dab19c485,Gargi,20.0,Female,,College,3 year,4567,True,True,True,None,True,True,Student,63ca6b6ade44446dab19c47f,U,,,
63ca6b6dde44446dab19c48c,,,,,,,,,,,,,,,63ca6b6ade44446dab19c47f,,rice,0.2,3.0
63ca6bccde44446dab19c494,Mayuresh,20.0,Male,,College,3 year,1234,True,True,True,None,True,True,Student,63ca6bcbde44446dab19c491,U,,,
63ca6bccde44446dab19c495,Anmol,20.0,Male,,College,3 year,2345,True,True,True,None,True,True,Student,63ca6bcbde44446dab19c491,U,,,
63ca6bccde44446dab19c496,Hemanth,20.0,Male,,College,3 year,3456,True,True,True,None,True,True,Student,63ca6bcbde44446dab19c491,U,,,
63ca6bccde44446dab19c497,Gargi,20.0,Female,,College,3 year,4567,True,True,True,None,True,True,Student,63ca6bcbde44446dab19c491,U,,,
63ca6bcede44446dab19c49e,,,,,,,,,,,,,,,63ca6bcbde44446dab19c491,,rice,0.2,3.0
63ca9bb604c418760ca477da,Mayuresh,20.0,Male,,College,3 year,1234,True,True,True,None,True,True,Student,63ca9bb504c418760ca477d7,U,,,
63ca9bb604c418760ca477db,Anmol,20.0,Male,,College,3 year,2345,True,True,True,None,True,True,Student,63ca9bb504c418760ca477d7,U,,,
63ca9bb604c418760ca477dc,Hemanth,20.0,Male,,College,3 year,3456,True,True,True,None,True,True,Student,63ca9bb504c418760ca477d7,U,,,
63ca9bb604c418760ca477dd,Gargi,20.0,Female,,College,3 year,4567,True,True,True,None,True,True,Student,63ca9bb504c418760ca477d7,U,,,
63ca9bb804c418760ca477e4,,,,,,,,,,,,,,,63ca9bb504c418760ca477d7,,rice,0.2,3.0
63ca9c84c13b85e6f6555993,0,0.0,Male,,0,School,0,True,True,True,None,True,True,0,63ca9c83c13b85e6f6555990,Married,,,
63ca9c84c13b85e6f6555994,0,0.0,Male,,0,School,0,True,True,True,None,True,True,0,63ca9c83c13b85e6f6555990,Married,,,
63ca9c86c13b85e6f655599b,,,,,,,,,,,,,,,63ca9c83c13b85e6f6555990,,0,0.0,0.0
63ca9c86c13b85e6f655599c,,,,,,,,,,,,,,,63ca9c83c13b85e6f6555990,,0,0.0,0.0
63ca9ee8c13b85e6f65559a2,0,0.0,Male,,0,School,0,True,True,True,None,True,True,0,63ca9ee8c13b85e6f655599f,Married,,,
63ca9ee9c13b85e6f65559a9,,,,,,,,,,,,,,,63ca9ee8c13b85e6f655599f,,0,0.0,0.0
63caa29797a903ad47c22be7,0,0.0,Male,,0,School,0,True,True,True,None,True,True,0,63caa29697a903ad47c22be4,Married,,,
63caa29797a903ad47c22be8,0,0.0,Male,,0,School,0,True,True,True,None,True,True,0,63caa29697a903ad47c22be4,Married,,,
63caa29997a903ad47c22bef,,,,,,,,,,,,,,,63caa29697a903ad47c22be4,,0,0.0,0.0
63caa29997a903ad47c22bf0,,,,,,,,,,,,,,,63caa29697a903ad47c22be4,,0,0.0,0.0
63caa2c297a903ad47c22bf6,0,0.0,Male,,0,School,0,True,True,True,None,True,True,0,63caa2c197a903ad47c22bf3,Married,,,
63caa2c297a903ad47c22bf7,0,0.0,Male,,0,School,0,True,True,True,None,True,True,0,63caa2c197a903ad47c22bf3,Married,,,
63caa2c397a903ad47c22bfe,,,,,,,,,,,,,,,63caa2c197a903ad47c22bf3,,0,0.0,0.0
63caa2c397a903ad47c22bff,,,,,,,,,,,,,,,63caa2c197a903ad47c22bf3,,0,0.0,0.0
63d692667c6ce2699be578fc,Mayuresh,20.0,Male,,College,3 year,1234,True,True,no pension,None,True,True,Student,63d692657c6ce2699be578f9,U,,,
63d692667c6ce2699be578fd,Anmol,20.0,Male,,College,3 year,2345,True,True,no pension,None,True,True,Student,63d692657c6ce2699be578f9,U,,,
63d692667c6ce2699be578fe,Hemanth,20.0,Male,,College,3 year,3456,True,True,no pension,None,True,True,Student,63d692657c6ce2699be578f9,U,,,
63d692667c6ce2699be578ff,Gargi,20.0,Female,,College,3 year,4567,True,True,no pension,None,True,True,Student,63d692657c6ce2699be578f9,U,,,
63d692677c6ce2699be57906,,,,,,,,,,,,,,,63d692657c6ce2699be578f9,,rice,0.2,3.0
63d6942bacfe0ce9453e9eb6,Mayuresh,20.0,Male,,College,3 year,1234,True,True,no pension,None,True,True,Student,63d6942aacfe0ce9453e9eb3,U,,,
63d6942bacfe0ce9453e9eb7,Anmol,20.0,Male,,College,3 year,2345,True,True,no pension,None,True,True,Student,63d6942aacfe0ce9453e9eb3,U,,,
63d6942bacfe0ce9453e9eb8,Hemanth,20.0,Male,,College,3 year,3456,True,True,no pension,None,True,True,Student,63d6942aacfe0ce9453e9eb3,U,,,
63d6942bacfe0ce9453e9eb9,Gargi,20.0,Female,,College,3 year,4567,True,True,no pension,None,True,True,Student,63d6942aacfe0ce9453e9eb3,U,,,
63d6942dacfe0ce9453e9ec0,,,,,,,,,,,,,,,63d6942aacfe0ce9453e9eb3,,rice,0.2,3.0
63d694a208b787275159b9a0,Mayuresh,20.0,Male,,College,3 year,1234,True,True,no pension,None,True,True,Student,63d694a108b787275159b99d,U,,,
63d694a208b787275159b9a1,Anmol,20.0,Male,,College,3 year,2345,True,True,no pension,None,True,True,Student,63d694a108b787275159b99d,U,,,
63d694a208b787275159b9a2,Hemanth,20.0,Male,,College,3 year,3456,True,True,no pension,None,True,True,Student,63d694a108b787275159b99d,U,,,
63d694a208b787275159b9a3,Gargi,20.0,Female,,College,3 year,4567,True,True,no pension,None,True,True,Student,63d694a108b787275159b99d,U,,,
63d694a408b787275159b9aa,,,,,,,,,,,,,,,63d694a108b787275159b99d,,rice,0.2,3.0
63d6965408b787275159b9b2,Mayuresh,20.0,Male,,College,3 year,1234,True,True,no pension,None,True,True,Student,63d6965308b787275159b9af,U,,,
63d6965408b787275159b9b3,Anmol,20.0,Male,,College,3 year,2345,True,True,no pension,None,True,True,Student,63d6965308b787275159b9af,U,,,
63d6965408b787275159b9b4,Hemanth,20.0,Male,,College,3 year,3456,True,True,no pension,None,True,True,Student,63d6965308b787275159b9af,U,,,
63d6965408b787275159b9b5,Gargi,20.0,Female,,College,3 year,4567,True,True,no pension,None,True,True,Student,63d6965308b787275159b9af,U,,,
63d6965608b787275159b9bc,,,,,,,,,,,,,,,63d6965308b787275159b9af,,rice,0.2,3.0
63d696fe08b787275159b9c4,Mayuresh,20.0,Male,,College,3 year,1234,True,True,no pension,None,True,True,Student,63d696fd08b787275159b9c1,U,,,
63d696fe08b787275159b9c5,Anmol,20.0,Male,,College,3 year,2345,True,True,no pension,None,True,True,Student,63d696fd08b787275159b9c1,U,,,
63d696fe08b787275159b9c6,Hemanth,20.0,Male,,College,3 year,3456,True,True,no pension,None,True,True,Student,63d696fd08b787275159b9c1,U,,,
63d696fe08b787275159b9c7,Gargi,20.0,Female,,College,3 year,4567,True,True,no pension,None,True,True,Student,63d696fd08b787275159b9c1,U,,,
63d6970008b787275159b9ce,,,,,,,,,,,,,,,63d696fd08b787275159b9c1,,rice,0.2,3.0
63d6abcc6fd80884680f4918,Mayuresh,20.0,Male,,College,3 year,1234,True,True,no pension,None,True,True,Student,63d6abcb6fd80884680f4915,U,,,
63d6abcc6fd80884680f4919,Anmol,20.0,Male,,College,3 year,2345,True,True,no pension,None,True,True,Student,63d6abcb6fd80884680f4915,U,,,
63d6abcc6fd80884680f491a,Hemanth,20.0,Male,,College,3 year,3456,True,True,no pension,None,True,True,Student,63d6abcb6fd80884680f4915,U,,,
63d6abcc6fd80884680f491b,Gargi,20.0,Female,,College,3 year,4567,True,True,no pension,None,True,True,Student,63d6abcb6fd80884680f4915,U,,,
63d6abce6fd80884680f4922,,,,,,,,,,,,,,,63d6abcb6fd80884680f4915,,rice,0.2,3.0
63d6b45e929e3e0394d054b5,0,0.0,Male,,0,School,0,True,True,True,None,True,True,0,63d6b45d929e3e0394d054b2,Married,,,
63d6b460929e3e0394d054bc,,,,,,,,,,,,,,,63d6b45d929e3e0394d054b2,,0,0.0,0.0
63d6b47e929e3e0394d054c2,0,0.0,Male,,0,School,0,True,True,True,None,True,True,0,63d6b47d929e3e0394d054bf,Married,,,
63d6b480929e3e0394d054c9,,,,,,,,,,,,,,,63d6b47d929e3e0394d054bf,,0,0.0,0.0
63ed2200762eb941f87c1a98,0,0.0,,,,,0,False,False,,,False,False,,63ed21ff762eb941f87c1a95,,,,
63ed2202762eb941f87c1a9f,,,,,,,,,,,,,,,63ed21ff762eb941f87c1a95,,0,0.0,0.0
63ee701deae68b37cd9f44c6,Mayuresh,20.0,Male,,College,3 year,1234,True,True,no pension,None,True,True,Student,63ee701deae68b37cd9f44c3,U,,,
63ee701deae68b37cd9f44c7,Anmol,20.0,Male,,College,3 year,2345,True,True,no pension,None,True,True,Student,63ee701deae68b37cd9f44c3,U,,,
63ee701deae68b37cd9f44c8,Hemanth,20.0,Male,,College,3 year,3456,True,True,no pension,None,True,True,Student,63ee701deae68b37cd9f44c3,U,,,
63ee701deae68b37cd9f44c9,Gargi,20.0,Female,,College,3 year,4567,True,True,no pension,None,True,True,Student,63ee701deae68b37cd9f44c3,U,,,
63ee701feae68b37cd9f44d0,,,,,,,,,,,,,,,63ee701deae68b37cd9f44c3,,rice,0.2,3.0
63ee71688c73745fd51bc046,Mayuresh,20.0,Male,,College,3 year,1234,True,True,no pension,None,True,True,Student,63ee71678c73745fd51bc043,U,,,
63ee71688c73745fd51bc047,Anmol,20.0,Male,,College,3 year,2345,True,True,no pension,None,True,True,Student,63ee71678c73745fd51bc043,U,,,
63ee71688c73745fd51bc048,Hemanth,20.0,Male,,College,3 year,3456,True,True,no pension,None,True,True,Student,63ee71678c73745fd51bc043,U,,,
63ee71688c73745fd51bc049,Gargi,20.0,Female,,College,3 year,4567,True,True,no pension,None,True,True,Student,63ee71678c73745fd51bc043,U,,,
63ee716a8c73745fd51bc050,,,,,,,,,,,,,,,63ee71678c73745fd51bc043,,rice,0.2,3.0
63ee72d9e148ca85bf20e782,Mayuresh,20.0,Male,,College,3 year,1234,True,True,no pension,None,True,True,Student,63ee72d8e148ca85bf20e77f,U,,,
63ee72d9e148ca85bf20e783,Anmol,20.0,Male,,College,3 year,2345,True,True,no pension,None,True,True,Student,63ee72d8e148ca85bf20e77f,U,,,
63ee72d9e148ca85bf20e784,Hemanth,20.0,Male,,College,3 year,3456,True,True,no pension,None,True,True,Student,63ee72d8e148ca85bf20e77f,U,,,
